DEPARTAMENTO,MUNICIPIO,ZZ,PP,PUESTO,MESA,COD CAN,CANDIDATO,POTENCIAL,% Partic. Mesa PRE,Votos Mesa PRE,Votos Mesa ESC,Votos Cand. PRE,Votos Cand. ESC,Dif. Cand. Neta,% Cand. Mesa PRE,% Cand. Mesa ESC,% Cand. Mun PRE,% Cand. Mun ESC,Dif. % Mesa-Mun PRE,Dif. % Mesa-Mun ESC,Var. Súbita PRE,Var. Súbita ESC,Concent. Cand. PRE,Concent. Cand. ESC,Diferencias Mesa (-),Diferencias Mesa (+),Dif. Mesa Neta,En términos,Estado del sobre,Excluida,Firmas Jurados,Recontada Comisión,Recontada Jurados,Sufragantes E11 según E14,Sufragantes según E11,Tacahaduras y/o Enmendaduras,Total Votos E14,Votos Urna,Votos Incinerados
16 BOGOTA D.C.,001-BOGOTA. D.C.,13.0,21,CIUDAD SALITRE,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8917,321,321,162.0,162.0,0.0,0.5047,0.5047,0.3737,0.3764,0.1309,0.1283,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,321.0,321,NO,321.0,321.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,13.0,25,IMPRENTA NACIONAL VIA PUBLICA,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,162.0,162.0,0.0,0.5294,0.5294,0.3737,0.3764,0.1557,0.153,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
19 HUILA,001-NEIVA,4.0,08,INS. TECN. Y ACADEMICO SCOUT JOSE MARTI,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,307,162.0,162.0,0.0,0.5277,0.5277,0.4625,0.4628,0.0652,0.0649,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,307.0,307,NO,307.0,307.0,0.0
29 TOLIMA,001-IBAGUE,8.0,10,IE JUAN LOZANO Y L SEDE HERMANO ARSENIO,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,162.0,162.0,0.0,0.5294,0.5294,0.4572,0.4572,0.0723,0.0723,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
31 VALLE,001-CALI,24.0,06,SANTA ISABEL DE HUNGRIA CIUDAD 2000,12.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8361,301,301,162.0,162.0,0.0,0.5382,0.5382,0.3496,0.3508,0.1887,0.1874,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,301.0,301,NO,301.0,302.0,1.0
88 CONSULADOS,155-ARGENTINA,5.0,85,VIERNES BUENOS AIRES CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0372,372,0,162.0,,,0.4355,,0.3679,,,,1. Baja,0. Mínima,1. Normal,0. Baja,-372.0,0.0,-372.0,,,,0,,,,0,,,,
88 CONSULADOS,355-ESPAÑA,3.0,83,MIERCOLES BARCELONA - CONSULADO,5.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0418,418,0,162.0,,,0.3876,,0.4063,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-418.0,0.0,-418.0,,,,0,,,,0,,,,
88 CONSULADOS,355-ESPAÑA,65.0,82,MARTES VALENCIA - CONSULADO,2.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0409,409,0,162.0,,,0.3961,,0.4063,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-409.0,0.0,-409.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,12.0,08,I.E.LA ESPERANZA,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8389,302,302,161.0,161.0,0.0,0.5331,0.5331,0.545,0.5473,-0.0118,-0.0142,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,302.0,302,NO,302.0,302.0,0.0
01 ANTIOQUIA,001-MEDELLIN,99.0,A6,IE ANGELA RESTREPO MORENO,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,161.0,161.0,0.0,0.5047,0.5047,0.545,0.5473,-0.0403,-0.0426,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,319.0,319,NO,319.0,319.0,0.0
03 ATLANTICO,001-BARRANQUILLA,2.0,03,IED KARL PARRISH,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8639,311,311,161.0,161.0,0.0,0.5177,0.5177,0.4527,0.4624,0.065,0.0553,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,SI,360.0,312,NO,311.0,311.0,0.0
12 CESAR,001-VALLEDUPAR,90.0,01,IE TEC. INDUSTRIAL PEDRO CASTRO MONSALVO,13.0,4.0,ABELARDO DE LA ESPRIELLA,800,0.3975,318,318,161.0,161.0,0.0,0.5063,0.5063,0.4449,0.4479,0.0614,0.0584,1. Baja,1. Baja,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,318.0,318,NO,318.0,318.0,0.0
15 CUNDINAMARCA,031-CAJICA,2.0,06,IED POMPILIO MARTINEZ,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8722,314,314,161.0,161.0,0.0,0.5127,0.5127,0.4723,0.4724,0.0404,0.0404,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,314.0,314,NO,314.0,314.0,0.0
15 CUNDINAMARCA,031-CAJICA,2.0,08,IE DEPARTAMENTAL SAN GABRIEL,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,161.0,161.0,0.0,0.5047,0.5047,0.4723,0.4724,0.0324,0.0324,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,360.0,319,NO,319.0,319.0,0.0
15 CUNDINAMARCA,055-CHIA,2.0,01,COLISEO DE LA LUNA,15.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8389,302,302,161.0,161.0,0.0,0.5331,0.5331,0.5022,0.5059,0.0309,0.0272,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,302.0,302,NO,302.0,302.0,0.0
15 CUNDINAMARCA,109-GIRARDOT,3.0,06,SENA,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8583,309,309,161.0,161.0,0.0,0.521,0.521,0.4727,0.4723,0.0483,0.0488,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,SI,309.0,309,NO,309.0,310.0,0.0
15 CUNDINAMARCA,160-MADRID,1.0,05,LICEO HACIENDA CASABLANCA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8472,305,0,161.0,,,0.5279,,0.3543,0.3467,,,3. Alta,4. Muy Alta,2. Alta,0. Baja,-305.0,0.0,-305.0,,,,0,,,,0,,,,
15 CUNDINAMARCA,169-MOSQUERA,1.0,01,NUEVO COLISEO MUNICIPAL,17.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,161.0,161.0,0.0,0.5261,0.5261,0.3895,0.3928,0.1367,0.1333,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
15 CUNDINAMARCA,280-TENJO,0.0,02,IED GENERAL SANTANDER,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9222,332,322,161.0,161.0,0.0,0.4849,0.5,0.4672,0.4675,0.0177,0.0325,0. Mínima,0. Mínima,1. Normal,2. Alta,-10.0,0.0,-10.0,SI,BUENO,NO,6,NO,NO,322.0,322,NO,322.0,322.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,25,COLEGIO DISTRITAL DIVINO MAESTRO SEDE A,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8333,300,300,161.0,161.0,0.0,0.5367,0.5367,0.3737,0.3764,0.1629,0.1603,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,300.0,300,NO,300.0,300.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,32,VERBENAL SANTA MARIA,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8444,304,304,161.0,161.0,0.0,0.5296,0.5296,0.3737,0.3764,0.1559,0.1532,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,304.0,304,NO,304.0,304.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,46,COLEGIO PUREZA DE MARIA,23.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8389,302,302,161.0,161.0,0.0,0.5331,0.5331,0.3737,0.3764,0.1594,0.1567,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,302.0,302,NO,302.0,302.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,51,I E AQUILEO PARRA SEDE PRIMARIA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8806,317,317,161.0,161.0,0.0,0.5079,0.5079,0.3737,0.3764,0.1342,0.1315,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,317.0,317,NO,317.0,317.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,2.0,27,COLEGIO DEL ROSARIO DE SANTO DOMINGO,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,161.0,161.0,0.0,0.5047,0.5047,0.3737,0.3764,0.131,0.1283,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,5,NO,NO,319.0,319,NO,319.0,319.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,60,CENTRO COMERCIAL EL EDEN,15.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8556,308,308,161.0,161.0,0.0,0.5227,0.5227,0.3737,0.3764,0.149,0.1463,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,308.0,308,NO,308.0,308.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,70,COLEGIO FE Y ALEGRIA,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8694,313,313,161.0,161.0,0.0,0.5144,0.5144,0.3737,0.3764,0.1407,0.138,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,313.0,313,NO,313.0,313.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,70,COLEGIO FE Y ALEGRIA,10.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8389,302,302,161.0,161.0,0.0,0.5331,0.5331,0.3737,0.3764,0.1594,0.1567,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,302.0,302,NO,302.0,302.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,A2,COLEGIO CIUDAD DE FOMEQUE,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9167,330,330,161.0,161.0,0.0,0.4879,0.4879,0.3737,0.3764,0.1142,0.1115,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,330.0,330,NO,330.0,330.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,9.0,03,HAYUELOS CENTRO COMERCIAL,16.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,307,161.0,161.0,0.0,0.5244,0.5244,0.3737,0.3764,0.1507,0.148,3. Alta,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,307.0,307,NO,307.0,307.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,9.0,45,GIMNASIO FIDEL CANO MODELIA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9056,326,326,161.0,161.0,0.0,0.4939,0.4939,0.3737,0.3764,0.1201,0.1175,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,326.0,326,NO,326.0,326.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,08,LOS ALAMOS,6.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8417,303,303,161.0,161.0,0.0,0.5314,0.5314,0.3737,0.3764,0.1576,0.155,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,55,GRAN GRANADA,12.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8639,311,311,161.0,161.0,0.0,0.5177,0.5177,0.3737,0.3764,0.144,0.1413,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,311.0,311,NO,311.0,311.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,55,GRAN GRANADA,17.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8417,303,303,161.0,161.0,0.0,0.5314,0.5314,0.3737,0.3764,0.1576,0.155,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,59,UNICENTRO DE OCCIDENTE,9.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.875,315,315,161.0,161.0,0.0,0.5111,0.5111,0.3737,0.3764,0.1374,0.1347,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,315.0,315,NO,315.0,315.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,61,LEON VALENCIA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9083,327,327,161.0,161.0,0.0,0.4924,0.4924,0.3737,0.3764,0.1186,0.116,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,327.0,327,NO,327.0,327.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,67,DIVERPLAZA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8472,305,305,161.0,161.0,0.0,0.5279,0.5279,0.3737,0.3764,0.1541,0.1515,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,5,NO,NO,305.0,305,NO,305.0,305.0,1.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,67,DIVERPLAZA,4.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8722,314,314,161.0,161.0,0.0,0.5127,0.5127,0.3737,0.3764,0.139,0.1363,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,314.0,314,NO,314.0,314.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,67,DIVERPLAZA,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9028,325,325,161.0,161.0,0.0,0.4954,0.4954,0.3737,0.3764,0.1217,0.119,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,325.0,325,NO,325.0,325.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,21,NUEVA ZELANDIA,8.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8361,301,301,161.0,161.0,0.0,0.5349,0.5349,0.3737,0.3764,0.1612,0.1585,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,301.0,301,NO,301.0,301.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,70,COLEGIO MAXIMINO POITIERS,7.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8833,318,318,161.0,161.0,0.0,0.5063,0.5063,0.3737,0.3764,0.1326,0.1299,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,318.0,318,NO,318.0,318.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,91,JUAN LOZANO Y LOZANO SEDE B - IED,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8806,317,317,161.0,161.0,0.0,0.5079,0.5079,0.3737,0.3764,0.1342,0.1315,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,317.0,317,NO,317.0,317.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,91,JUAN LOZANO Y LOZANO SEDE B - IED,5.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9139,329,329,161.0,161.0,0.0,0.4894,0.4894,0.3737,0.3764,0.1156,0.113,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,329.0,329,NO,329.0,329.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,11.0,91,JUAN LOZANO Y LOZANO SEDE B - IED,8.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8833,318,318,161.0,161.0,0.0,0.5063,0.5063,0.3737,0.3764,0.1326,0.1299,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,318.0,318,NO,318.0,318.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,13.0,21,CIUDAD SALITRE,5.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,307,161.0,161.0,0.0,0.5244,0.5244,0.3737,0.3764,0.1507,0.148,3. Alta,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,307.0,307,NO,307.0,307.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,16.0,30,PRIMAVERA Y GORGONZOLA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8583,309,309,161.0,161.0,0.0,0.521,0.521,0.3737,0.3764,0.1473,0.1446,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,309.0,309,NO,309.0,309.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,16.0,35,COLEGIO DISTRITAL SORRENTO,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8694,313,313,161.0,161.0,0.0,0.5144,0.5144,0.3737,0.3764,0.1407,0.138,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,313.0,313,NO,313.0,313.0,0.0
28 SUCRE,001-SINCELEJO,90.0,01,IE CONCENTRACION SIMON ARAUJITO,4.0,4.0,ABELARDO DE LA ESPRIELLA,800,0.3788,303,303,161.0,161.0,0.0,0.5314,0.5314,0.3604,0.3595,0.1709,0.1718,3. Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,303.0,303,NO,303.0,303.0,0.0
31 VALLE,001-CALI,14.0,05,IE JOSE MARIA VIVAS BALCAZAR,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,0,161.0,,,0.5047,,0.3496,0.3508,,,3. Alta,4. Muy Alta,2. Alta,0. Baja,-319.0,0.0,-319.0,,,,0,,,,0,,,,
31 VALLE,064-JAMUNDI,4.0,02,COLEGIO GIMNASIO MODERNO DEL V,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8611,310,310,161.0,161.0,0.0,0.5194,0.5194,0.315,0.3232,0.2044,0.1962,4. Muy Alta,3. Alta,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,310.0,310,NO,310.0,311.0,1.0
52 META,005-ACACIAS,1.0,06,CONC ESC RAFAEL POMBO,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8333,300,300,161.0,161.0,0.0,0.5367,0.5367,0.5191,0.519,0.0175,0.0177,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,MAL,NO,6,NO,NO,300.0,300,NO,300.0,300.0,0.0
88 CONSULADOS,250-CANADA,20.0,85,VIERNES VANCOUVER CONSULADO,1.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0323,323,0,161.0,,,0.4985,,0.5021,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-323.0,0.0,-323.0,,,,0,,,,0,,,,
88 CONSULADOS,305-CHILE,5.0,84,JUEVES SANTIAGO CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0367,367,0,161.0,,,0.4387,,0.4304,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-367.0,0.0,-367.0,,,,0,,,,0,,,,
88 CONSULADOS,355-ESPAÑA,3.0,84,JUEVES BARCELONA - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0442,442,0,161.0,,,0.3643,,0.4063,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-442.0,0.0,-442.0,,,,0,,,,0,,,,
88 CONSULADOS,465-INGLATERRA,5.0,84,JUEVES LONDRES - CONSULADO,3.0,4.0,ABELARDO DE LA ESPRIELLA,9999,0.0332,332,0,161.0,,,0.4849,,0.4441,,,,0. Mínima,0. Mínima,1. Normal,0. Baja,-332.0,0.0,-332.0,,,,0,,,,0,,,,
01 ANTIOQUIA,001-MEDELLIN,8.0,08,IE FE Y ALEGRIA LUIS AMIGO MORAVIA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.85,306,306,160.0,160.0,0.0,0.5229,0.5229,0.545,0.5473,-0.0221,-0.0244,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
03 ATLANTICO,001-BARRANQUILLA,35.0,05,CENTRO COMERCIAL JARDIN DEL RIO,22.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,306,160.0,160.0,0.0,0.5212,0.5229,0.4527,0.4624,0.0685,0.0605,1. Baja,1. Baja,2. Alta,2. Alta,-1.0,0.0,-1.0,SI,BUENO,NO,6,NO,NO,306.0,306,NO,306.0,306.0,0.0
05 BOLIVAR,001-CARTAGENA,18.0,06,CENTRO COMERCIAL PARQUE HEREDIA,5.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8972,323,329,160.0,160.0,0.0,0.4954,0.4863,0.3392,0.3376,0.1561,0.1487,3. Alta,2. Media,1. Normal,1. Normal,0.0,6.0,6.0,SI,BUENO,NO,6,NO,NO,330.0,329,NO,329.0,329.0,0.0
05 BOLIVAR,001-CARTAGENA,22.0,07,CENTRO COMERCIAL LA GRAN MANZANA,12.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8944,322,322,160.0,160.0,0.0,0.4969,0.4969,0.3392,0.3376,0.1577,0.1593,3. Alta,3. Alta,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,322.0,322,NO,322.0,322.0,0.0
15 CUNDINAMARCA,031-CAJICA,2.0,05,SALON COMUNAL BARRIO GRANJITAS,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8528,307,307,160.0,160.0,0.0,0.5212,0.5212,0.4723,0.4724,0.0488,0.0488,0. Mínima,0. Mínima,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,307.0,307,NO,307.0,307.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,1.0,58,UNIVERSIDAD DE AMERICA SEDE POSGRADOS,11.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9,324,324,160.0,160.0,0.0,0.4938,0.4938,0.3737,0.3764,0.1201,0.1174,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,324.0,324,NO,324.0,324.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,71,COLEGIO JEAN PIAGET,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8472,305,305,160.0,160.0,0.0,0.5246,0.5246,0.3737,0.3764,0.1509,0.1482,3. Alta,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,305.0,305,NO,305.0,305.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,73,COL. TERESA MARTINEZ DE VARELA,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8778,316,316,160.0,160.0,0.0,0.5063,0.5063,0.3737,0.3764,0.1326,0.1299,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,316.0,316,NO,316.0,316.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,8.0,93,COLEGIO INTEGRACION MODERNA,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8611,310,310,160.0,160.0,0.0,0.5161,0.5161,0.3737,0.3764,0.1424,0.1397,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,310.0,310,NO,310.0,310.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,9.0,35,SALITRE PLAZA,28.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8861,319,319,160.0,160.0,0.0,0.5016,0.5016,0.3737,0.3764,0.1278,0.1252,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,319.0,319,NO,319.0,319.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,54,BOLIVIA,13.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8639,311,311,160.0,160.0,0.0,0.5145,0.5145,0.3737,0.3764,0.1407,0.1381,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,311.0,311,NO,311.0,312.0,1.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,77,COLEGIO LESTONAC,1.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8944,322,322,160.0,160.0,0.0,0.4969,0.4969,0.3737,0.3764,0.1232,0.1205,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,322.0,322,NO,322.0,322.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,81,PARQUE SAN ANDRES,2.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.8583,309,309,160.0,160.0,0.0,0.5178,0.5178,0.3737,0.3764,0.1441,0.1414,2. Media,2. Media,2. Alta,2. Alta,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,309.0,309,NO,309.0,309.0,0.0
16 BOGOTA D.C.,001-BOGOTA. D.C.,10.0,84,BOSQUES DE MARIANA,3.0,4.0,ABELARDO DE LA ESPRIELLA,360,0.9222,332,332,160.0,160.0,0.0,0.4819,0.4819,0.3737,0.3764,0.1082,0.1055,2. Media,2. Media,1. Normal,1. Normal,0.0,0.0,0.0,SI,BUENO,NO,6,NO,NO,332.0,332,NO,332.0,332.0,0.0
